date,fuel,price,dayofquery,Car,MY,Category,ppm,UniqueID,fuelingcategory,DirectDebitComparison,DirectDebitComparisonNight
2021-03-09,Petrol,124.32,2021-03-09,Mini Cooper (3-door),2021,City Car,12.99,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-09,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-10,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-10,Petrol,124.70,2021-03-10,Mini Cooper (3-door),2021,City Car,13.03,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-10,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-11,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-11,Petrol,124.84,2021-03-11,Mini Cooper (3-door),2021,City Car,13.05,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-11,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-12,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-12,Petrol,124.98,2021-03-12,Mini Cooper (3-door),2021,City Car,13.06,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-12,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-15,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-15,Petrol,124.68,2021-03-15,Mini Cooper (3-door),2021,City Car,13.03,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-15,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-16,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-16,Petrol,125.30,2021-03-16,Mini Cooper (3-door),2021,City Car,13.09,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-16,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-17,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-17,Petrol,125.60,2021-03-17,Mini Cooper (3-door),2021,City Car,13.13,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-17,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-18,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-18,Petrol,125.76,2021-03-18,Mini Cooper (3-door),2021,City Car,13.14,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-18,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-19,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-19,Petrol,125.85,2021-03-19,Mini Cooper (3-door),2021,City Car,13.15,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-19,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-22,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-22,Petrol,126.10,2021-03-22,Mini Cooper (3-door),2021,City Car,13.18,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-22,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-23,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-23,Petrol,126.00,2021-03-23,Mini Cooper (3-door),2021,City Car,13.17,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-23,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-24,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-24,Petrol,126.05,2021-03-24,Mini Cooper (3-door),2021,City Car,13.17,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-24,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-25,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-25,Petrol,126.12,2021-03-25,Mini Cooper (3-door),2021,City Car,13.18,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-25,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-26,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-26,Petrol,126.18,2021-03-26,Mini Cooper (3-door),2021,City Car,13.19,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-26,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-29,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-29,Petrol,126.20,2021-03-29,Mini Cooper (3-door),2021,City Car,13.19,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-29,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-30,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-30,Petrol,126.23,2021-03-30,Mini Cooper (3-door),2021,City Car,13.19,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-30,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-03-31,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-03-31,Petrol,126.27,2021-03-31,Mini Cooper (3-door),2021,City Car,13.20,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-03-31,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-01,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-01,Petrol,126.28,2021-04-01,Mini Cooper (3-door),2021,City Car,13.20,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-01,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-06,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-06,Petrol,126.30,2021-04-06,Mini Cooper (3-door),2021,City Car,13.20,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-06,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-07,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-07,Petrol,126.31,2021-04-07,Mini Cooper (3-door),2021,City Car,13.20,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-07,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-08,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-08,Petrol,126.39,2021-04-08,Mini Cooper (3-door),2021,City Car,13.21,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-08,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-09,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-09,Petrol,126.43,2021-04-09,Mini Cooper (3-door),2021,City Car,13.21,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-09,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-12,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-12,Petrol,126.45,2021-04-12,Mini Cooper (3-door),2021,City Car,13.22,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-12,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-13,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-13,Petrol,126.35,2021-04-13,Mini Cooper (3-door),2021,City Car,13.20,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-13,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-14,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-14,Petrol,126.42,2021-04-14,Mini Cooper (3-door),2021,City Car,13.21,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-14,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-15,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-15,Petrol,126.49,2021-04-15,Mini Cooper (3-door),2021,City Car,13.22,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-15,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-16,mean rapid charger,42.50,2021-03-07,Mini Electric (3-door),2021,City Car,11.85,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-16,Petrol,126.49,2021-04-16,Mini Cooper (3-door),2021,City Car,13.22,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-16,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-19,mean rapid charger,41.13,2021-04-17,Mini Electric (3-door),2021,City Car,11.46,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-19,Petrol,126.56,2021-04-19,Mini Cooper (3-door),2021,City Car,13.23,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-19,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-20,mean rapid charger,41.13,2021-04-17,Mini Electric (3-door),2021,City Car,11.46,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-20,Petrol,126.58,2021-04-20,Mini Cooper (3-door),2021,City Car,13.23,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-20,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-21,mean rapid charger,41.13,2021-04-17,Mini Electric (3-door),2021,City Car,11.46,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-21,Petrol,126.58,2021-04-21,Mini Cooper (3-door),2021,City Car,13.23,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-21,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-22,mean rapid charger,41.13,2021-04-17,Mini Electric (3-door),2021,City Car,11.46,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-22,Petrol,126.73,2021-04-22,Mini Cooper (3-door),2021,City Car,13.24,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-22,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
2021-04-23,mean rapid charger,41.13,2021-04-17,Mini Electric (3-door),2021,City Car,11.46,2021 Mini Electric (3-door) using mean rapid charger,On-street Rapid EV,FALSE,FALSE
2021-04-23,Petrol,126.81,2021-04-23,Mini Cooper (3-door),2021,City Car,13.25,2021 Mini Cooper (3-door) using Petrol,Fossil fuels,TRUE,TRUE
2021-04-23,"Direct debit: Average variable night unit price, United Kingdom",10.81,2021-01-01,Mini Electric (3-door),2021,City Car,3.13,"2021 Mini Electric (3-door) using Direct debit: Average variable night unit price, United Kingdom",Off-street EV,TRUE,TRUE
